Date,Open,High,Low,Close,Change,y,Change%,Volume('000 shares),RSV,%K,%D,DI,EMA12,EMA26,DIF,MACD
2018/8/22,241.5,242.5,240.5,242,1,2.5,0.41,12614.24,0.5,0.281589875,0.247997614,241.75,242.3541667,241.3461538,1.008012821,5.577902422
2018/8/21,239,241,238.5,241,1.5,1,0.63,12014.127,0.25,0.172384813,0.231201483,240.375,242.6666667,240.5817308,2.084935897,6.644052707
2018/8/20,239.5,240,238,239.5,0,1.5,0,16960.437,0.058823529,0.133577219,0.260609818,239.25,243.1979167,239.9471154,3.250801282,7.661769943
2018/8/17,239.5,241,239,239.5,0.5,0,0.21,18324.474,0.058823529,0.170954064,0.324126118,239.75,243.71875,239.3605769,4.358173077,8.635327635
2018/8/16,238,241.5,238,239,-2.5,0.5,-1.04,19155.966,0,0.227019332,0.400712145,239.375,244.375,238.6105769,5.764423077,9.545584046
2018/8/15,244.5,244.5,239.5,241.5,-2,-2.5,-0.82,18473.321,0.142857143,0.340528998,0.487558551,241.75,244.84375,237.8461538,6.997596154,10.23913818
2018/8/14,245,245,242.5,243.5,3,-2,1.25,17358.913,0.428571429,0.439364926,0.561073328,243.625,245.125,237.1057692,8.019230769,10.72373575
2018/8/13,241.5,243,239,240.5,-4.5,3,-1.84,17881.194,0,0.444761674,0.621927529,240.75,245.125,236.2403846,8.884615385,11.01228632
2018/8/10,246.5,247,244.5,245,-2,-4.5,-0.81,15890.492,0.538461538,0.667142511,0.710510456,245.375,245.1458333,235.3125,9.833333333,11.12686966
2018/8/9,247,248,246,247,-0.5,-2,-0.2,15128.655,0.846153846,0.731482997,0.732194429,247,244.71875,234.1153846,10.60336538,11.05430912
2018/8/8,245,247.5,244.5,247.5,6,-0.5,2.48,24382.432,0.923076923,0.674147573,0.732550145,246.75,244.1770833,232.9326923,11.24439103,10.74492521
2018/8/7,245,245.5,241.5,241.5,-4,6,-1.63,23992.418,0.071428571,0.549682898,0.761751432,242.5,243.7291667,231.7163462,12.01282051,10.21305199
2018/8/6,245,247,244,245.5,-1.5,-4,-0.61,22364.568,0.666666667,0.788810061,0.867785699,245.5,243.21875,230.6682692,12.55048077,9.489672365
2018/8/3,246,248,245,247,2.5,-1.5,1.02,24719.097,0.866666667,0.849881758,0.907273517,246.75,241.5208333,229.5144231,12.00641026,8.594640313
2018/8/2,249,249.5,243.5,244.5,-3.5,2.5,-1.41,22402.11,0.533333333,0.841489303,0.935969397,245.5,239.5416667,228.1826923,11.35897436,7.58707265
2018/8/1,247,248,246.5,248,2,-3.5,0.81,29136.161,1,0.995567288,0.983209445,247.625,237.5729167,226.9567308,10.6161859,6.46011396
2018/7/31,243.5,246,242,246,0.5,2,0.2,27059.442,1,0.993350932,0.977030523,245,235.59375,225.6778846,9.915865385,5.252314815
2018/7/30,244.5,245.5,244,245.5,1,0.5,0.41,22803.73,1,0.990026398,0.968870319,245.125,233.84375,224.6634615,9.180288462,4.018518519
2018/7/27,242,244.5,241,244.5,3.5,1,1.45,27129.646,1,0.985039597,0.958292279,243.625,231.7708333,223.9519231,7.818910256,2.781873219
2018/7/26,241,242.5,239.5,241,0.5,3.5,0.21,30606.388,1,0.977559395,0.94491862,241,229.7604167,223.3028846,6.457532051,1.614494302
2018/7/25,239,241,239,240.5,-0.5,0.5,-0.21,20962.512,0.974358974,0.966339092,0.928598233,240.25,228.21875,222.7163462,5.502403846,0.463942308
2018/7/24,240,241.5,238.5,241,0,-0.5,0,27239.267,1,0.962329152,0.909727803,240.5,226.625,222.1298077,4.495192308,-0.698985043
2018/7/23,239,245,238.5,241,3.5,0,1.47,52256.877,1,0.943493727,0.883427128,241.375,224.6354167,221.6971154,2.938301282,-1.840188746
2018/7/20,235,237.5,233,237.5,13,3.5,5.79,97969.023,1,0.915240591,0.853393829,236.375,222.375,221.1586538,1.216346154,-2.854967949
2018/7/19,225.5,227,224.5,224.5,1.5,13,0.67,39661.216,1,0.872860886,0.822470448,225.125,220.6979167,220.9519231,-0.25400641,-3.649305556
2018/7/18,223,224,222,223,1.5,1.5,0.68,39898.658,0.8,0.80929133,0.797275229,223,219.8645833,221.0528846,-1.188301282,-4.23673433
2018/7/17,222.5,223.5,221,221.5,-2,1.5,-0.89,21548.436,0.7,0.813936994,0.791267178,221.875,219.21875,221.1682692,-1.949519231,-4.657229345
2018/7/16,224.5,225,223.5,223.5,-1,-2,-0.45,15827.254,0.9,0.870905492,0.77993227,223.875,218.6875,221.375,-2.6875,-4.939547721
2018/7/13,222.5,224.5,222.5,224.5,4,-1,1.81,29716.311,1,0.856358237,0.734445659,224,217.7083333,221.6057692,-3.897435897,-5.068108974
2018/7/12,218,222,218,220.5,0.5,4,0.23,23666.051,0.8125,0.784537356,0.67348937,220.25,216.84375,221.8076923,-4.963942308,-5.006499288
2018/7/11,220,220,218,220,-2,0.5,-0.9,19854.69,0.75,0.770556034,0.617965377,219.5,216.3541667,222.1298077,-5.775641026,-4.739850427
2018/7/10,223,224,222,222,0.5,-2,0.23,20118.957,1,0.780834051,0.541670049,222.5,216.28125,222.4759615,-6.194711538,-4.328347578
2018/7/9,219.5,223,218.5,221.5,4.5,0.5,2.07,38752.793,1,0.671251077,0.422088047,221.125,216.625,222.5576923,-5.932692308,-3.818732194
2018/7/6,217.5,217.5,215,217,2.5,4.5,1.17,29033.762,1,0.506876616,0.297506533,216.625,217.09375,222.6346154,-5.540865385,-3.27457265
2018/7/5,214,215,213,214.5,-1.5,2.5,-0.69,18225.416,0.416666667,0.260314923,0.192821491,214.25,217.8541667,222.8269231,-4.97275641,-2.673700142
2018/7/4,217,217.5,215.5,216,1.5,-1.5,0.7,15212.295,0.258064516,0.182139052,0.159074775,216.25,218.75,223.2403846,-4.490384615,-2.076566952
2018/7/3,215.5,218,213.5,214.5,0.5,1.5,0.23,28323.22,0.161290323,0.144176319,0.147542637,215.125,219.8333333,223.6778846,-3.844551282,-1.528935185
2018/7/2,218.5,219,214,214,-2.5,0.5,-1.15,32449.442,0.129032258,0.135619318,0.149225796,215.25,220.8541667,224.1971154,-3.342948718,-1.055555556
2018/6/29,212,217,212,216.5,4.5,-2.5,2.12,34313.68,0.290322581,0.138912848,0.156029034,215.5,222.1666667,224.7307692,-2.564102564,-0.680377493
2018/6/28,211,214.5,210,212,-1,4.5,-0.47,37940.78,0,0.063207981,0.164587128,212.125,223.1875,225.2596154,-2.072115385,-0.441684473
2018/6/27,216,216,212.5,213,-1.5,-1,-0.7,39888.414,0,0.094811972,0.215276701,213.625,224.34375,225.9519231,-1.608173077,-0.330929487
2018/6/26,215.5,216,212.5,214.5,-3.5,-1.5,-1.61,38446.346,0,0.142217957,0.275509066,214.375,225.4791667,226.5144231,-1.03525641,-0.304398148
2018/6/25,220,220.5,218,218,-9.5,-3.5,-4.18,45025.211,0,0.213326936,0.342154621,218.625,226.7708333,226.9038462,-0.133012821,-0.355680199
2018/6/22,224.5,227.5,224,227.5,1,-9.5,0.44,43581.409,0.357142857,0.319990404,0.406568463,226.625,227.65625,227.2548077,0.401442308,-0.480947293
2018/6/21,227.5,228,226,226.5,0.5,1,0.22,31242.557,0.214285714,0.301414177,0.449857493,226.75,227.8229167,227.3846154,0.438301282,-0.622240028
2018/6/20,224.5,227.5,223.5,226,1,0.5,0.44,40708.701,0.142857143,0.344978409,0.524079151,225.75,227.96875,227.5528846,0.415865385,-0.721866097
2018/6/19,225.5,226,224,225,-6,1,-2.6,56889.624,0,0.446039042,0.613629522,225,227.875,227.8413462,0.033653846,-0.791577635
2018/6/15,225,231,224,231,4.5,-6,1.99,48059.679,0.833333333,0.669058562,0.697424763,229.25,227.71875,228.1346154,-0.415865385,-0.814725783
2018/6/14,230,230,226.5,226.5,-5.5,4.5,-2.37,33408.041,0.083333333,0.586921177,0.711607863,227.375,227.0833333,228.1586538,-1.075320513,-0.803685897
2018/6/13,229,232,228,232,3,-5.5,1.31,28944.97,1,0.838715099,0.773951205,231,226.8854167,228.2548077,-1.369391026,-0.701210826
2018/6/12,225,229,224,229,3,3,1.33,29501.26,0.833333333,0.758072648,0.741569259,227.75,226.6041667,228.1009615,-1.496794872,-0.517895299
2018/6/11,226.5,227,225,226,-1,3,-0.44,21696.933,0.555555556,0.720442305,0.733317564,226,226.6770833,227.9375,-1.260416667,-0.26130698
2018/6/8,229,229,226,227,-3,-1,-1.3,23548.851,0.666666667,0.80288568,0.739755193,227.25,226.9375,227.8076923,-0.870192308,0.056356838
2018/6/7,231,231.5,228,230,0,-3,0,24958.266,1,0.870995187,0.70818995,229.875,227.1041667,227.5625,-0.458333333,0.382567664
2018/6/6,229,230,227,230,1,0,0.44,24767.441,1,0.806492781,0.626787331,229.25,227.125,227.3365385,-0.211538462,0.615473647
2018/6/5,230,230,226.5,229,0,1,0,26534.884,1,0.709739171,0.536934606,228.625,227.0416667,227.2163462,-0.174679487,0.790331197
2018/6/4,227.5,229,227,229,5,0,2.23,25959.48,1,0.564608757,0.450532324,228.5,226.6979167,227.0144231,-0.31650641,0.898148148
2018/6/1,224.5,226.5,224,224,0,5,0,27617.994,0.375,0.346913136,0.393494107,224.625,226.6354167,226.7884615,-0.153044872,0.908653846
2018/5/31,221.5,224,220.5,224,3,0,1.36,96069.458,0.375,0.332869703,0.416784593,223.125,227.0833333,226.8028846,0.280448718,0.769052707
2018/5/30,224,224,220.5,221,-4,3,-1.78,49163.788,0,0.311804555,0.458742037,221.625,227.75,226.9375,0.8125,0.438746439
2018/5/29,226.5,226.5,223.5,225,-2,-4,-0.88,23764.776,0.272727273,0.467706832,0.532210778,225,228.71875,227.1201923,1.598557692,-0.054665242
2018/5/28,229.5,230,226.5,227,-1.5,-2,-0.66,16373.27,0.5,0.565196612,0.564462751,227.625,229.3541667,227.2884615,2.065705128,-0.727920228
2018/5/25,228.5,229.5,228,228.5,-0.5,-1.5,-0.22,15971.294,0.714285714,0.597794918,0.564095821,228.625,229.5416667,227.9038462,1.637820513,-1.580128205
2018/5/24,229.5,230,228.5,229,0.5,-0.5,0.22,12996.61,0.578947368,0.53954952,0.547246272,229.125,229.6458333,228.2836538,1.362179487,-2.516915954
2018/5/23,231.5,231.5,228.5,228.5,-0.5,0.5,-0.22,23062.899,0.526315789,0.519850596,0.551094648,229.25,229.46875,228.6730769,0.795673077,-3.55715812
2018/5/22,230,233.5,229,229,0,-0.5,0,22355.097,0.578947368,0.516618,0.566716674,230.125,228.9895833,229.2115385,-0.221955128,-4.654113248
2018/5/21,225,230,225,229,5.5,0,2.46,16127.815,0.578947368,0.485453315,0.591766011,228.25,228.3645833,229.7740385,-1.409455128,-5.743055556
2018/5/18,225.5,227.5,223.5,223.5,-3,5.5,-1.32,27664.541,0,0.438706289,0.644922359,224.5,227.75,230.4423077,-2.692307692,-6.76664886
2018/5/17,231,231.5,226.5,226.5,-4,-3,-1.74,26852.737,0.315789474,0.658059433,0.748030394,227.75,227.7083333,231.3365385,-3.628205128,-7.572827635
2018/5/16,229.5,230.5,228.5,230.5,0,-4,0,14409.556,0.75,0.829194413,0.793015875,230,227.5729167,232.0336538,-4.460737179,-8.249376781
2018/5/15,233.5,234,229.5,230.5,-2.5,0,-1.07,23771.769,0.8,0.86879162,0.774926606,231.125,227.0208333,232.625,-5.604166667,-8.767628205
2018/5/14,234.5,234.5,232.5,233,0,-2.5,0,19921.437,1,0.90318743,0.727994099,233.25,226.3125,233.1057692,-6.793269231,-9.05582265
2018/5/11,232,234,230.5,233,3.5,0,1.53,30693.91,1,0.854781144,0.640397433,232.625,225.625,233.625,-8,-9.138354701
2018/5/10,231,231.5,229,229.5,0,3.5,0,27530.377,1,0.782171716,0.533205578,229.875,225.125,234.2019231,-9.076923077,-9.020032051
2018/5/9,228.5,232,228.5,229.5,1.5,0,0.66,33778.934,1,0.673257575,0.408722508,229.875,224.8333333,234.8557692,-10.0224359,-8.682425214
2018/5/8,224,228.5,223.5,228,4.5,1.5,2.01,40324.763,1,0.509886362,0.276454975,227,224.7916667,235.4134615,-10.62179487,-8.159099003
2018/5/7,225,225.5,221.5,223.5,0.5,4.5,0.22,23268.759,0.461538462,0.264829543,0.159739282,223.5,226.1770833,236.125,-9.947916667,-7.503917379
2018/5/4,221,224,220.5,223,2.5,0.5,1.13,27208.722,0.384615385,0.166475083,0.107194151,222.625,227.4270833,237.1442308,-9.717147436,-6.890669516
2018/5/3,221,222.5,220,220.5,-2.5,2.5,-1.12,31690.731,0,0.057404933,0.077553685,220.875,228.8125,237.9375,-9.125,-6.244212963
2018/5/2,227,227.5,222.5,223,-4,-2.5,-1.76,38167.942,0.044444444,0.086107399,0.087628061,224,230.6770833,238.875,-8.197916667,-5.616898148
2018/4/30,224.5,228,222.5,227,3.5,-4,1.57,28500.789,0.222222222,0.106938877,0.088388392,226.125,232.40625,239.9423077,-7.536057692,-5.105235043
2018/4/27,225,225.5,221,223.5,1.5,3.5,0.68,34174.459,0.066666667,0.049297204,0.07911315,223.375,234.03125,240.9663462,-6.935096154,-4.662393162
2018/4/26,225,225.5,221,222,-3,1.5,-1.33,48023.557,0,0.040612473,0.094021123,222.625,236.0625,242.1009615,-6.038461538,-4.273860399
2018/4/25,225.5,226,224,225,-2,-3,-0.88,46771.11,0,0.060918709,0.120725449,225,238,243.3125,-5.3125,-3.939013533
2018/4/24,225,227.5,225,227,0.5,-2,0.22,40967.892,0.027027027,0.091378064,0.150628819,226.625,239.6979167,244.4230769,-4.725160256,-3.716346154
2018/4/23,226.5,227.5,225,226.5,-2.5,0.5,-1.09,71009.975,0,0.123553582,0.180254196,226.375,241.1145833,245.5432692,-4.428685897,-3.545316952
2018/4/20,228,231.5,228,229,-15.5,-2.5,-6.34,128452.087,0,0.185330373,0.208604503,229.375,242.8125,246.7115385,-3.899038462,-3.336538462
2018/4/19,242,244.5,241,244.5,6.5,-15.5,2.73,31901.989,0.65,0.277995559,0.220241569,243.625,244.3333333,247.8125,-3.479166667,-3.11173433
2018/4/18,239.5,241.5,236.5,238,0,6.5,0,42500.048,0,0.091993339,0.191364573,238.5,244.6041667,248.1971154,-3.592948718,-2.871616809
2018/4/17,243,243.5,237.5,238,-5.5,0,-2.26,42756.389,0,0.137990009,0.24105019,239.25,245.09375,248.6442308,-3.550480769,-2.533386752
2018/4/16,243,244,242,243.5,-1,-5.5,-0.41,18350.139,0,0.206985013,0.292580281,243.25,245.6145833,249.0528846,-3.438301282,-2.122150997
2018/4/13,246,246,244,244.5,-0.5,-1,-0.2,19742.548,0.125,0.31047752,0.335377914,244.75,246.1770833,249.2019231,-3.024839744,-1.61769943
2018/4/12,248.5,248.5,244,245,-3,-0.5,-1.21,20409.657,0.25,0.403216279,0.347828112,245.625,246.0520833,249.3605769,-3.30849359,-1.050658832
2018/4/11,246.5,248.5,246.5,248,2.5,-3,1.02,21607.935,1,0.479824419,0.320134028,247.75,246.0208333,249.2067308,-3.185897436,-0.291755698
2018/4/10,244.5,249,243.5,245.5,0.5,2.5,0.2,25156.994,0.214285714,0.219736629,0.240288832,245.875,246.3541667,248.9038462,-2.549679487,0.588051994
2018/4/9,248,248,243.5,245,1,0.5,0.41,34694.824,0.2,0.222462086,0.250564934,245.375,246.9270833,248.8028846,-1.875801282,1.444266382
2018/4/3,243,244.5,242,244,-2.5,1,-1.01,35813.944,0.066666667,0.233693129,0.264616358,243.625,247.5520833,248.8701923,-1.318108974,2.295495014
2018/4/2,248.5,249,245,246.5,-1,-2.5,-0.4,17696.003,0.375,0.31720636,0.280077973,246.75,248.4270833,248.9759615,-0.548878205,3.129362536
2018/3/31,247.5,249,246.5,247.5,1.5,-1,0.61,3603.912,0.444444444,0.288309541,0.261513779,247.625,249.0208333,248.8701923,0.150641026,3.846866097
2018/3/30,247.5,249.5,246,246,2,1.5,0.82,16968,0.263157895,0.210242089,0.248115898,246.875,249.6979167,248.5961538,1.101762821,4.35906339
2018/3/29,243,247,242.5,244,-1,2,-0.41,36165.345,0.043478261,0.183784186,0.267052803,244.375,250.5208333,248.4423077,2.078525641,4.617966524
2018/3/28,247.5,248,244,245,-6,-1,-2.39,29637.411,0.130434783,0.253937148,0.308687111,245.5,251.65625,248.1346154,3.521634615,4.664440883
2018/3/27,248,251,247,251,7.5,-6,3.08,31008.26,0.652173913,0.315688331,0.336062092,250,252.3333333,247.6009615,4.732371795,4.487535613
2018/3/26,241.5,244.5,241.5,243.5,-1.5,7.5,-0.61,36987.945,0,0.147445541,0.346248973,243.25,252.34375,247.1875,5.15625,4.078080484
2018/3/23,245,247,244,245,-6.5,-1.5,-2.58,52498.39,0,0.221168311,0.445650689,245.25,252.8958333,247.1105769,5.78525641,3.509882479
2018/3/22,254.5,254.5,249.5,251.5,-1,-6.5,-0.4,27000.668,0,0.331752466,0.557891878,251.75,253.0520833,246.8653846,6.186698718,2.704950142
2018/3/21,255,255,251,252.5,-0.5,-1,-0.2,28976.737,0.235294118,0.4976287,0.670961584,252.75,252.8125,246.9038462,5.908653846,1.733440171
2018/3/20,253,254,251.5,253,-2,-0.5,-0.78,21840.151,0.368421053,0.628795991,0.757628026,252.875,251.8854167,247.125,4.760416667,0.601406695
2018/3/19,252.5,255.5,251,255,0,-2,0,21440.766,0.666666667,0.75898346,0.822044044,254.125,250.8020833,247.3701923,3.431891026,-0.617432336
2018/3/16,253,256,249.5,255,0,0,0,62929.326,0.666666667,0.805141856,0.853574336,253.875,249.8958333,247.3990385,2.496794872,-1.793091168
2018/3/15,258,258,255,255,-2,0,-0.78,19396.493,0.771428571,0.874379451,0.877790576,255.75,249.3333333,247.4038462,1.929487179,-2.931712963
2018/3/14,256.5,257.5,255.5,257,-2,-2,-0.77,23772.838,0.894736842,0.92585489,0.879496139,256.75,248.5520833,247.5048077,1.047275641,-4.032229345
2018/3/13,255.5,259,255,259,5,-2,1.97,33756.883,1,0.941413915,0.856316763,258,247.4895833,247.4471154,0.042467949,-4.915509259
2018/3/12,252,255,251.5,254,3.5,5,1.4,24492.615,1,0.912120872,0.813768187,253.625,246.03125,247.4903846,-1.459134615,-5.52991453
2018/3/9,250,251,248.5,250.5,1,3.5,0.4,19831.063,1,0.868181308,0.764591844,250.125,245.1354167,247.6923077,-2.556891026,-5.819266382
2018/3/8,249.5,251.5,249,249.5,2.5,1,1.01,20645.694,0.95,0.802271962,0.712797112,249.875,243.9895833,248.2692308,-4.279647436,-5.85772792
2018/3/7,248,248.5,246,247,-3,2.5,-1.2,30391.219,0.714285714,0.728407942,0.668059688,247.125,242.46875,248.6778846,-6.209134615,-5.585470085
2018/3/6,245.5,250,245.5,250,8.5,-3,3.52,34890.78,1,0.735469057,0.637885561,248.875,241.8125,248.9615385,-7.149038462,-4.937054843
2018/3/5,242.5,243,240.5,241.5,1.5,8.5,0.63,27337.846,0.5,0.603203585,0.589093813,241.625,241.1770833,248.9278846,-7.750801282,-4.064814815
2018/3/2,240,241,238.5,240,-3,1.5,-1.23,35139.17,0.535714286,0.654805377,0.582038927,239.875,240.9479167,248.9230769,-7.975160256,-2.928418803
2018/3/1,244,245,242,243,-3,-3,-1.22,39719.984,0.75,0.714350923,0.545655701,243.25,242.0208333,248.9230769,-6.90224359,-1.545762108
2018/2/27,250.5,250.5,246,246,-0.5,-3,-0.2,40818.119,0.964285714,0.696526385,0.46130809,247.125,243.2916667,248.7788462,-5.487179487,-0.03258547
2018/2/26,247,247.5,245,246.5,1.5,-0.5,0.61,35901.81,1,0.56264672,0.343698943,246.375,244.3020833,248.3653846,-4.063301282,1.540598291
2018/2/23,241,245,241,245,5.5,1.5,2.3,26985.776,0.609756098,0.34397008,0.234225054,244,245.0104167,247.9134615,-2.903044872,3.14298433
2018/2/22,244,244,239,239.5,-3,5.5,-1.24,39239.993,0.259259259,0.211077071,0.179352542,240.5,245.84375,247.6730769,-1.829326923,4.685719373
2018/2/21,244.5,244.5,242,242.5,6,-3,2.54,71504.174,0.37037037,0.186985977,0.163490277,242.875,247.3333333,247.7067308,-0.373397436,6.093839031
2018/2/12,235.5,237.5,235,236.5,4,6,1.72,35635.236,0.148148148,0.09529378,0.151742427,236.375,248.3645833,247.6634615,0.701121795,7.300747863
2018/2/9,230,233,228.5,232.5,-6,4,-2.52,65735.265,0,0.068866596,0.179966751,231.625,250.2604167,247.7836538,2.476762821,8.35968661
2018/2/8,239.5,242,238,238.5,-1.5,-6,-0.63,30989.55,0,0.103299894,0.235516829,239.25,252.53125,248.0625,4.46875,9.175124644
2018/2/7,245,245.5,239.5,240,1,-1.5,0.42,80063.178,0.048780488,0.154949841,0.301625296,241.25,254.6875,247.9711538,6.716346154,9.690349003
2018/2/6,242.5,243.5,234,239,-14,1,-5.53,102409.048,0,0.208034517,0.374963023,238.875,256.2916667,247.6201923,8.671474359,9.925213675
2018/2/5,251,254.5,250.5,253,-6.5,-14,-2.5,45594.379,0,0.312051776,0.458427276,252.75,257.59375,247.2355769,10.35817308,9.921652422
2018/2/2,259,260,255,259.5,0,-6.5,0,25707.56,0.5,0.468077664,0.531615026,258.5,257.1979167,246.2163462,10.98157051,9.707799145
2018/2/1,257.5,261,257,259.5,4.5,0,1.76,30559.457,0.5,0.452116496,0.563383708,259.25,255.78125,244.9375,10.84375,9.341257123
2018/1/31,253,257.5,252,255,2,4.5,0.79,44136.808,0.153846154,0.428174744,0.619017314,254.875,254.1666667,243.6778846,10.48878205,8.921207265
2018/1/30,256,257.5,252.5,253,-5.5,2,-2.13,36860.591,0.257142857,0.565339039,0.714438598,254,252.8854167,242.6538462,10.23157051,8.494391026
2018/1/29,259,261.5,255,258.5,3.5,-5.5,1.37,30071.234,0.6875,0.71943713,0.788988378,258.375,251.4166667,241.6009615,9.815705128,8.037304131
2018/1/26,256.5,257.5,253.5,255,-3,3.5,-1.16,39555.523,0.568627451,0.735405696,0.823764001,255.25,249.4375,240.3317308,9.105769231,7.568287037
2018/1/25,258,264,256.5,258,0,-3,0,44643.756,0.692307692,0.818794818,0.867943154,259.125,247.9791667,239.1490385,8.830128205,7.105413105
2018/1/24,263,263,256.5,258,-8,0,-3.01,41874.813,0.724137931,0.88203838,0.892517323,258.875,246.5,237.8605769,8.639423077,6.60105057
2018/1/23,262.5,266,262.5,266,4.5,-8,1.72,33527.444,1,0.960988605,0.897756794,265.125,245.0729167,236.6394231,8.43349359,6.064369658
2018/1/22,257.5,262,257,261.5,6,4.5,2.35,43400.509,1,0.941482908,0.866140888,260.5,242.9375,235.2548077,7.682692308,5.512909544
2018/1/19,253.5,255.5,251.5,255.5,7,6,2.82,50549.292,1,0.912224362,0.828469878,254.5,241.1354167,234.0721154,7.063301282,4.960559117
2018/1/18,245,250,245,248.5,6.5,7,2.69,49896.952,1,0.868336543,0.786592636,248,239.6666667,233.0192308,6.647435897,4.374287749
2018/1/17,240.5,243,239,242,1.5,6.5,0.62,38046.119,1,0.802504814,0.745720683,241.5,238.34375,232.2259615,6.117788462,3.737001425
2018/1/16,240,240.5,238,240.5,0.5,1.5,0.21,21691.632,0.785714286,0.703757221,0.717328618,239.875,237.2916667,231.6971154,5.594551282,3.04985755
2018/1/15,240,240,238,240,3,0.5,1.27,27440,0.714285714,0.662778689,0.724114316,239.5,236.15625,231.2163462,4.939903846,2.332888177
2018/1/12,234.5,238,233.5,237,2,3,0.85,21513.291,0.473684211,0.637025176,0.75478213,236.375,234.96875,230.6778846,4.290865385,1.613158832
2018/1/11,235,236,232.5,235,-1.5,2,-0.63,30446.338,0.44,0.718695658,0.813660607,234.625,234.1458333,230.3365385,3.809294872,0.89494302
2018/1/10,241.5,242,236,236.5,-5.5,-1.5,-2.27,23631.22,0.65625,0.858043487,0.861143081,237.75,233.6145833,230.1442308,3.470352564,0.155804843
2018/1/9,242,242,239.5,242,0,-5.5,0,19043.123,1,0.958940231,0.862692877,241.375,232.6875,229.9759615,2.711538462,-0.605235043
2018/1/8,242,242.5,240.5,242,2,0,0.83,20233.692,1,0.938410347,0.8145692,241.75,231.3541667,229.5673077,1.786858974,-1.330929487
2018/1/5,240,240,238,240,0.5,2,0.21,22438.255,1,0.90761552,0.752648627,239.5,229.9166667,229.0048077,0.911858974,-1.999732906
2018/1/4,240,240,236.5,239.5,2.5,0.5,1.05,29096.613,1,0.86142328,0.675165181,238.875,228.7604167,228.8269231,-0.06650641,-2.653400997
2018/1/3,236,238,235.5,237,4.5,2.5,1.94,29308.091,1,0.79213492,0.582036131,236.875,227.78125,228.6394231,-0.858173077,-3.240473647
2018/1/2,231.5,232.5,231,232.5,3,4.5,1.31,18055.269,1,0.68820238,0.476986736,232.125,227.1354167,228.6730769,-1.537660256,-3.752581909
2017/12/29,227.5,230,226.5,229.5,3.5,3,1.55,25007.443,1,0.53230357,0.371378914,228.875,226.9375,229.1105769,-2.173076923,-4.173254986
2017/12/28,226.5,228,225,226,1,3.5,0.44,24304.371,0.375,0.298455356,0.290916586,226.25,226.7916667,229.6346154,-2.842948718,-4.537304131
2017/12/27,225,226,225,225,-1,1,-0.44,12515.245,0.090909091,0.260183034,0.287147201,225.25,226.8854167,230.2644231,-3.37900641,-4.884615385
2017/12/26,229,229,225,226,-2.5,-1,-1.09,13755.843,0.25,0.344820005,0.300629285,226.5,227.09375,230.9134615,-3.819711538,-5.170940171
2017/12/25,228,229.5,226.5,228.5,1,-2.5,0.44,4579.675,0.666666667,0.392230007,0.278533924,228.25,227.1666667,231.3990385,-4.232371795,-5.423967236
2017/12/22,225,227.5,224,227.5,2.5,1,1.11,19036.483,0.5,0.255011678,0.221685883,226.625,226.9375,231.9086538,-4.971153846,-5.602207977
2017/12/21,226.5,227,224.5,225,0.5,2.5,0.22,18558.164,0.083333333,0.132517517,0.205022985,225.375,227.0104167,232.3605769,-5.350160256,-5.605146011
2017/12/20,225,225.5,223.5,224.5,-0.5,0.5,-0.22,26289.333,0,0.157109608,0.24127572,224.5,227.3645833,232.8317308,-5.467147436,-5.479077635
2017/12/19,226.5,228.5,224,225,-2,-0.5,-0.88,25714.129,0,0.235664412,0.283358776,225.625,228.1041667,233.4278846,-5.323717949,-5.258101852
2017/12/18,227,228,226.5,227,-3,-2,-1.3,14564.664,0.125,0.353496618,0.307205957,227.125,228.53125,233.9807692,-5.449519231,-4.97337963
2017/12/15,228.5,230,226.5,230,-0.5,-3,-0.22,42625.779,0.875,0.467744927,0.284060627,229.125,228.53125,234.5,-5.96875,-4.633814103
2017/12/14,228,230.5,227.5,230.5,3.5,-0.5,1.54,17193.313,0.533333333,0.264117391,0.192218476,229.75,229.0104167,234.9663462,-5.955929487,-4.184294872
2017/12/13,227.5,228,226.5,227,-0.5,3.5,-0.22,17920.331,0.066666667,0.12950942,0.156269019,227.125,229.3645833,235.4615385,-6.096955128,-3.71340812
2017/12/12,229.5,229.5,225,227.5,0,-0.5,0,21796.584,0.1875,0.160930797,0.169648818,227.375,230.25,236.0865385,-5.836538462,-3.187767094
2017/12/11,228.5,229,227,227.5,0.5,0,0.22,20649.609,0.176470588,0.147646195,0.174007829,227.75,231.59375,236.5913462,-4.997596154,-2.618856838
2017/12/8,231,231,224.5,227,0.5,0.5,0.22,37959.26,0.117647059,0.133233999,0.187188645,227.375,232.8229167,237.0384615,-4.215544872,-2.111200142
2017/12/7,226.5,226.5,222.5,226.5,-0.5,0.5,-0.22,41343.903,0.045454545,0.141027469,0.214165969,225.5,234.09375,237.5721154,-3.478365385,-1.650997151
2017/12/6,228,229.5,226.5,227,-2.5,-0.5,-1.09,32371.69,0.055555556,0.188813931,0.250735219,227.5,235.4791667,238.2403846,-2.761217949,-1.24136396
2017/12/5,231,231,228.5,229.5,-4.5,-2.5,-1.92,29664.765,0.194444444,0.255443118,0.281695862,229.625,236.4479167,238.8413462,-2.393429487,-0.90295584
2017/12/4,232.5,234.5,231,234,3,-4.5,1.3,21635.032,0.444444444,0.285942455,0.294822235,233.375,237.4375,239.3605769,-1.923076923,-0.577546296
